event_id,station_id,timestamp,prob,type
2164,ML11,48:44.0,0.8880108,S
2166,ML11,31:02.7,0.87767005,P
2166,ML11,31:03.9,0.46292022,S
2167,ML11,20:07.1,0.7180348,P
2170,ML11,23:55.9,0.96525294,P
2170,ML11,23:56.4,0.91562575,S
2172,ML11,56:57.5,0.91416806,P
2172,ML11,56:59.2,0.50643545,S
2174,ML11,03:38.9,0.8951954,P
2174,ML11,03:40.3,0.1849667,S
2176,ML11,29:31.7,0.9704892,P
2176,ML11,29:31.9,0.35583463,S
2180,ML11,50:43.1,0.8950073,P
2183,ML11,05:07.8,0.9518354,P
2183,ML11,05:08.2,0.9217306,S
2185,ML11,12:17.8,0.9808564,P
2185,ML11,12:18.6,0.9309414,S
2186,ML11,57:26.2,0.9588531,P
2186,ML11,57:27.2,0.44731715,S
2188,ML11,36:52.1,0.5859016,P
2188,ML11,36:53.3,0.8310177,S
2193,ML11,34:46.7,0.92384017,P
2193,ML11,34:47.3,0.783582,S
2199,ML11,27:04.4,0.5258144,P
2199,ML11,27:06.8,0.61284053,S
2200,ML11,05:46.8,0.9803898,P
2200,ML11,05:48.0,0.80460596,S
2201,ML11,06:59.0,0.97433144,P
2201,ML11,06:59.8,0.73402685,S
2204,ML11,33:45.9,0.98070407,P
2204,ML11,33:46.6,0.8892257,S
2205,ML11,33:45.9,0.9852153,P
2205,ML11,33:46.6,0.8806826,S
2206,ML11,04:36.7,0.98232806,P
2206,ML11,04:37.3,0.8100733,S
2208,ML11,45:17.1,0.98320675,P
2208,ML11,45:17.9,0.94055724,S
2209,ML11,10:52.5,0.917098,P
2209,ML11,10:53.2,0.93873894,S
2213,ML11,22:36.5,0.4180847,P
2213,ML11,22:39.6,0.39454892,S
2214,ML11,34:20.8,0.9781742,P
2214,ML11,34:21.4,0.87824893,S
2216,ML11,57:10.7,0.47942278,P
2216,ML11,57:10.9,0.60519844,S
2217,ML11,58:54.0,0.95801,P
2217,ML11,58:54.7,0.663401,S
2219,ML11,45:49.8,0.9687618,P
2219,ML11,45:50.5,0.91820973,S
2220,ML11,47:02.7,0.97730196,P
2220,ML11,47:03.4,0.9003422,S
2221,ML11,05:29.2,0.9815185,P
2221,ML11,05:29.8,0.94085544,S
2222,ML11,49:35.0,0.87539417,P
2222,ML11,49:37.5,0.57158095,S
2223,ML11,24:32.5,0.7880659,P
2223,ML11,24:34.9,0.30160764,S
2224,ML11,28:45.3,0.27772835,P
2224,ML11,28:47.6,0.42173108,S
2225,ML11,49:23.1,0.9788416,P
2225,ML11,49:23.7,0.8474561,S
2226,ML11,46:37.9,0.9188665,P
2226,ML11,46:39.4,0.6889295,S
2227,ML11,16:00.8,0.97034746,P
2227,ML11,16:01.5,0.93791807,S
2228,ML11,03:17.6,0.9413911,P
2228,ML11,03:18.3,0.3110628,S
2230,ML11,46:33.8,0.9164555,P
2230,ML11,46:34.6,0.787245,S
2231,ML11,34:33.5,0.97559035,P
2231,ML11,34:34.0,0.9557504,S
2232,ML11,51:22.9,0.9297307,P
2232,ML11,51:23.7,0.8330067,S
2233,ML11,56:00.1,0.9682635,P
2233,ML11,56:00.8,0.9107476,S
2234,ML11,57:40.4,0.96922046,P
2234,ML11,57:41.1,0.9266582,S
2235,ML11,00:12.1,0.97924334,P
2235,ML11,00:12.8,0.7962466,S
2236,ML11,00:27.5,0.9474188,P
2236,ML11,00:28.2,0.72163826,S
2237,ML11,08:37.1,0.94247425,P
2237,ML11,08:37.8,0.7535136,S
2238,ML11,10:26.3,0.98249084,P
2238,ML11,10:27.0,0.7562677,S
2239,ML11,13:07.8,0.9547297,P
2239,ML11,13:08.6,0.80828047,S
2241,ML11,14:31.8,0.94302434,P
2241,ML11,14:32.5,0.83500785,S
2242,ML11,26:32.3,0.97496563,P
2242,ML11,26:33.1,0.9219533,S
2243,ML11,10:33.4,0.73554564,P
2243,ML11,10:35.4,0.28943703,S
2243,ML11,10:36.0,0.18080167,S
2244,ML11,55:17.3,0.49007714,S
2245,ML11,43:20.0,0.5693434,P
2245,ML11,43:20.8,0.923125,S
2248,ML11,04:40.9,0.8033406,P
2248,ML11,04:42.5,0.93527377,S
2249,ML11,06:47.8,0.21941923,P
2249,ML11,06:48.8,0.53053004,P
2249,ML11,06:49.3,0.94142276,S
2251,ML11,54:17.8,0.9342986,P
2253,ML11,05:36.0,0.9854467,P
2253,ML11,05:36.7,0.8584716,S
2254,ML11,20:51.8,0.37995625,P
2254,ML11,20:53.4,0.7183758,S
2260,ML11,55:30.7,0.98463976,P
2260,ML11,55:31.4,0.7076259,S
2261,ML11,02:35.2,0.96080625,P
2261,ML11,02:36.1,0.6935883,S
2262,ML11,04:33.2,0.9816688,P
2262,ML11,04:34.4,0.77518696,S
2263,ML11,34:02.2,0.98348355,P
2263,ML11,34:02.8,0.85313773,S
2264,ML11,37:50.3,0.9851053,P
2264,ML11,37:51.0,0.9032283,S
2265,ML11,44:10.3,0.9850759,P
2265,ML11,44:11.0,0.86789054,S
2266,ML11,22:11.4,0.9793371,P
2266,ML11,22:12.1,0.9291645,S
2268,ML11,08:51.2,0.9788811,P
2268,ML11,08:51.9,0.8383388,S
2269,ML11,05:04.8,0.9707046,P
2269,ML11,05:06.3,0.22955453,S
2275,ML11,11:08.5,0.9853537,P
2275,ML11,11:09.1,0.8761798,S
2276,ML11,51:19.7,0.9502369,P
2276,ML11,51:22.2,0.82408404,S
2279,ML11,11:48.3,0.98321414,P
2279,ML11,11:48.9,0.91034234,S
2281,ML11,24:30.3,0.97792953,P
2281,ML11,24:31.6,0.80108047,S
2282,ML11,05:38.4,0.2903298,P
2282,ML11,05:39.6,0.94455117,S
2283,ML11,53:07.3,0.98444957,P
2283,ML11,53:07.9,0.9032559,S
2284,ML11,04:25.8,0.9772658,P
2284,ML11,04:26.5,0.8259862,S
2285,ML11,20:42.5,0.9815881,P
2285,ML11,20:43.2,0.84321195,S
2286,ML11,24:18.7,0.97989386,P
2286,ML11,24:19.4,0.94347036,S
2288,ML11,33:09.3,0.97564834,P
2288,ML11,33:10.1,0.49132532,S
2292,ML11,39:26.6,0.8925293,P
2292,ML11,39:29.3,0.83395,S
2293,ML11,59:11.6,0.46481362,P
2293,ML11,59:12.5,0.43221372,S
2294,ML11,27:01.7,0.87567306,P
2294,ML11,27:04.1,0.6216964,S
2295,ML11,51:22.0,0.255341,P
2295,ML11,51:22.4,0.83266926,S
2348,ML11,09:38.3,0.7957745,P
2348,ML11,09:38.8,0.9263582,S
2349,ML11,12:53.5,0.9687067,P
2349,ML11,12:54.2,0.7949069,S
2350,ML11,28:49.8,0.6266658,S
2352,ML11,41:40.9,0.34908375,P
2352,ML11,41:41.7,0.124798924,S
2353,ML11,31:34.4,0.76893973,P
2353,ML11,31:34.6,0.113061786,S
2354,ML11,48:07.3,0.91639847,P
2354,ML11,48:08.7,0.71095043,S
2356,ML11,49:41.1,0.91832304,P
2356,ML11,49:41.8,0.11837558,S
2356,ML11,49:42.7,0.66288155,S
2357,ML11,09:06.6,0.9464075,P
2357,ML11,09:07.3,0.5193973,S
2358,ML11,33:34.1,0.8356072,P
2358,ML11,33:35.1,0.7549435,S
2359,ML11,37:40.6,0.28703555,P
2359,ML11,37:41.5,0.4724759,P
2359,ML11,37:44.0,0.66102433,S
2360,ML11,45:38.6,0.7359207,P
2361,ML11,27:19.9,0.3395275,P
2361,ML11,27:21.5,0.6860397,S
2363,ML11,42:50.5,0.3375526,P
2363,ML11,42:52.8,0.118805684,S
2363,ML11,42:53.5,0.3788542,S
2364,ML11,54:48.5,0.8054428,P
2364,ML11,54:49.6,0.44862357,S
2365,ML11,47:59.3,0.2344421,P
2365,ML11,48:00.7,0.5693823,S
2366,ML11,18:39.0,0.34110704,P
2366,ML11,18:40.1,0.58763075,S
2368,ML11,33:34.6,0.29257932,P
2368,ML11,33:36.6,0.33600682,S
2369,ML11,50:10.5,0.97485435,P
2369,ML11,50:11.4,0.1758272,S
2369,ML11,50:12.1,0.867767,S
2370,ML11,41:26.6,0.9576145,P
2370,ML11,41:27.2,0.9067067,S
2371,ML11,43:01.2,0.981142,P
2371,ML11,43:01.9,0.7825464,S
2372,ML11,46:14.3,0.27481455,P
2372,ML11,46:14.4,0.2809208,S
2372,ML11,46:16.5,0.3966353,S
2374,ML11,26:56.0,0.55872625,P
2374,ML11,26:58.1,0.68018675,S
2376,ML11,33:47.0,0.14105198,P
2376,ML11,33:49.6,0.11574507,S
2375,ML11,05:45.1,0.29575217,S
2377,ML11,52:44.5,0.38547283,P
2377,ML11,52:45.4,0.4299384,P
2377,ML11,52:47.4,0.29783574,S
2378,ML11,10:19.3,0.30505705,P
2378,ML11,10:20.8,0.409708,S
2379,ML11,32:46.7,0.56371254,P
2379,ML11,32:49.2,0.15918393,S
2379,ML11,32:50.4,0.7020457,S
2380,ML11,22:55.3,0.8819004,P
2380,ML11,22:55.5,0.11388235,S
2380,ML11,22:56.4,0.20075546,S
2381,ML11,33:18.3,0.7864774,P
2381,ML11,33:19.9,0.6639277,S
2381,ML11,33:19.8,0.100705706,P
2385,ML11,43:00.9,0.33838615,P
2385,ML11,43:03.5,0.48939887,S
2387,ML11,20:19.0,0.334904,P
2387,ML11,20:20.7,0.5191341,S
2388,ML11,42:12.4,0.27955472,P
2388,ML11,42:12.9,0.19605231,S
2389,ML11,23:33.5,0.27265108,P
2389,ML11,23:35.3,0.42646405,S
2391,ML11,15:14.9,0.4146093,P
2391,ML11,15:16.3,0.64470416,S
2392,ML11,07:12.5,0.83128554,P
2393,ML11,39:18.4,0.39249885,P
2393,ML11,39:20.3,0.75806385,S
2396,ML11,58:33.0,0.13188691,P
2396,ML11,58:35.2,0.48033437,S
2398,ML11,46:11.1,0.5667882,P
2398,ML11,46:12.5,0.42335013,S
2400,ML11,29:31.0,0.32901362,P
2400,ML11,29:32.4,0.18221287,S
2401,ML11,29:30.9,0.10665542,P
2410,ML11,25:58.3,0.24636275,P
2412,ML11,31:17.0,0.11392175,P
2413,ML11,31:13.9,0.7784935,P
2413,ML11,31:14.0,0.4155811,S
2416,ML11,24:33.8,0.71541196,P
2416,ML11,24:35.7,0.32258427,S
2417,ML11,13:43.4,0.855178,P
2417,ML11,13:44.0,0.6177941,S
2419,ML11,52:16.7,0.84724987,P
2419,ML11,52:18.4,0.7310525,S
2421,ML11,22:22.7,0.81869584,P
2421,ML11,22:24.1,0.5866936,S
2423,ML11,24:49.3,0.9603173,P
2423,ML11,24:50.0,0.94811344,S
2424,ML11,24:49.3,0.969409,P
2424,ML11,24:50.0,0.9463473,S
2425,ML11,31:16.9,0.4511761,S
2425,ML11,31:16.8,0.11658647,P
2426,ML11,31:12.9,0.33342177,S
2429,ML11,16:55.2,0.49102145,S
2429,ML11,16:57.4,0.1552862,P
2429,ML11,16:58.2,0.102998346,S
2430,ML11,16:54.5,0.55879444,P
2430,ML11,16:55.2,0.79517084,S
2430,ML11,16:55.9,0.13661666,S
2434,ML11,43:46.4,0.4272438,P
2434,ML11,43:47.0,0.79145145,S
2438,ML11,42:12.4,0.7199496,P
2438,ML11,42:13.2,0.30417082,S
2439,ML11,38:54.4,0.3181223,P
2440,ML11,39:54.5,0.6825478,P
2440,ML11,39:57.1,0.34548426,S
2449,ML11,05:55.0,0.4833001,P
2449,ML11,05:55.5,0.36651045,S
2450,ML11,10:32.8,0.8999657,P
2450,ML11,10:33.7,0.7501316,S
2453,ML11,05:39.4,0.97181195,P
2453,ML11,05:40.6,0.69838464,S
2454,ML11,09:14.2,0.96837395,P
2454,ML11,09:14.9,0.9144465,S
2455,ML11,09:14.2,0.97183245,P
2455,ML11,09:14.9,0.9115135,S
2456,ML11,28:12.9,0.9824042,P
2456,ML11,28:13.6,0.82375413,S
2458,ML11,28:42.4,0.97009504,P
2458,ML11,28:43.1,0.13376145,S
2458,ML11,28:43.8,0.15750368,S
2459,ML11,39:19.0,0.9820024,P
2459,ML11,39:19.8,0.6650611,S
2462,ML11,17:21.9,0.21761669,P
2462,ML11,17:23.0,0.5674741,S
2463,ML11,34:46.6,0.4236118,P
2463,ML11,34:48.1,0.2883404,S
2464,ML11,25:41.0,0.26393637,P
2464,ML11,25:42.3,0.28907248,P
2464,ML11,25:43.3,0.7311935,S
2465,ML11,28:03.3,0.27122003,P
2465,ML11,28:04.5,0.57966536,S
2467,ML11,00:50.5,0.14204939,P
2467,ML11,00:51.5,0.18292043,P
2467,ML11,00:52.5,0.28721234,S
2470,ML11,26:15.9,0.9310866,P
2470,ML11,26:17.1,0.5609567,S
2471,ML11,08:00.5,0.9724682,P
2471,ML11,08:01.1,0.16384475,S
2471,ML11,08:01.4,0.1230717,P
2471,ML11,08:02.0,0.3468764,S
2472,ML11,01:40.4,0.13642071,P
2472,ML11,01:41.7,0.33223698,S
2475,ML11,46:00.9,0.7240085,P
2475,ML11,46:02.3,0.8357857,S
2476,ML11,46:00.9,0.8393132,P
2476,ML11,46:02.3,0.84177005,S
2476,ML11,46:27.9,0.8085463,P
2476,ML11,46:29.3,0.43040025,S
2477,ML11,46:27.9,0.74831337,P
2477,ML11,46:29.3,0.47491455,S
2481,ML11,28:50.6,0.22085187,P
2481,ML11,28:51.9,0.27367947,S
2481,ML11,28:52.6,0.38368192,S
2485,ML11,23:56.7,0.9703658,P
2485,ML11,23:57.4,0.8509086,S
2490,ML11,47:05.3,0.8745211,P
2490,ML11,47:06.1,0.6030006,S
2491,ML11,54:32.1,0.6208689,P
2491,ML11,54:32.6,0.19942652,S
2492,ML11,59:43.2,0.86295265,P
2492,ML11,59:44.1,0.5581999,S
2493,ML11,08:08.6,0.6740789,P
2493,ML11,08:10.5,0.43388903,S
2494,ML11,11:58.5,0.11890741,S
2496,ML11,18:54.7,0.9151075,P
2496,ML11,18:55.7,0.9325014,S
2497,ML11,03:34.8,0.33463836,P
2497,ML11,03:36.8,0.30174896,S
2499,ML11,14:07.1,0.9543519,P
2499,ML11,14:07.5,0.62940377,S
2501,ML11,21:31.4,0.8705971,P
2501,ML11,21:32.4,0.9462559,S
2502,ML11,24:45.6,0.9634287,P
2502,ML11,24:46.0,0.8865683,S
2503,ML11,28:23.1,0.49727666,P
2503,ML11,28:23.3,0.82164663,S
2506,ML11,31:56.7,0.9429215,P
2506,ML11,31:57.3,0.5559878,S
2507,ML11,59:27.4,0.9481325,P
2507,ML11,59:28.9,0.7992016,S
2509,ML11,17:39.2,0.19405957,P
2509,ML11,17:39.6,0.23692495,S
2514,ML11,36:29.3,0.61822826,P
2514,ML11,36:29.8,0.8642515,S
2515,ML11,36:32.1,0.54801774,P
2515,ML11,36:34.4,0.6658224,S
2515,ML11,36:34.3,0.23368396,P
2516,ML11,09:09.9,0.49021593,P
2516,ML11,09:11.5,0.9049016,S
470,ML12,04:50.5,0.2043469,P
470,ML12,04:51.7,0.38568678,S
472,ML12,12:55.9,0.37004787,P
472,ML12,12:55.9,0.15741976,S
473,ML12,09:07.3,0.39420566,P
473,ML12,09:09.6,0.6076334,S
474,ML12,28:45.9,0.38477165,P
474,ML12,28:46.6,0.1519357,P
474,ML12,28:47.2,0.6578802,S
475,ML12,45:31.9,0.9688448,P
475,ML12,45:33.1,0.77173746,S
476,ML12,51:08.1,0.9650249,P
476,ML12,51:09.1,0.77432907,S
477,ML12,46:47.8,0.9687566,P
477,ML12,46:49.0,0.78174424,S
479,ML12,47:50.7,0.9577202,P
479,ML12,47:52.0,0.5343175,S
483,ML12,09:24.2,0.93629533,P
483,ML12,09:25.5,0.7547582,S
484,ML12,25:07.7,0.12864356,S
484,ML12,25:07.6,0.14829941,P
484,ML12,25:09.9,0.2583627,S
485,ML12,22:01.8,0.59342176,P
485,ML12,22:03.1,0.751956,S
486,ML12,46:09.4,0.55470735,P
486,ML12,46:09.8,0.3449585,S
487,ML12,08:40.1,0.15526372,P
487,ML12,08:41.1,0.64819133,S
487,ML12,08:42.2,0.14538024,S
495,ML12,40:39.3,0.12312906,P
495,ML12,40:40.6,0.86859137,S
500,ML12,45:43.6,0.5903859,P
500,ML12,45:45.0,0.7609059,S
506,ML12,34:55.1,0.2352412,P
506,ML12,34:56.9,0.49869093,S
2004,ML12,54:27.9,0.63264155,P
2004,ML12,54:29.8,0.6168271,S
2008,ML12,24:42.2,0.8939085,P
2008,ML12,24:44.7,0.530048,S
2010,ML12,15:26.9,0.3183709,P
2010,ML12,15:27.9,0.44368052,P
2010,ML12,15:28.4,0.19257212,S
2016,ML12,52:05.4,0.9305914,P
2016,ML12,52:06.7,0.587919,S
2016,ML12,52:07.5,0.11550557,S
2020,ML12,10:59.7,0.97307056,P
2020,ML12,11:01.0,0.81604767,S
2021,ML12,20:49.0,0.9606895,P
2021,ML12,20:50.3,0.68423754,S
2022,ML12,21:03.0,0.9692862,P
2022,ML12,21:04.2,0.76862234,S
2023,ML12,21:16.5,0.96952033,P
2023,ML12,21:17.7,0.7918686,S
2024,ML12,23:57.7,0.88837135,P
2024,ML12,23:59.0,0.76229775,S
2025,ML12,24:52.2,0.9249732,P
2025,ML12,24:53.4,0.69191706,S
2027,ML12,55:01.8,0.9696998,P
2027,ML12,55:03.3,0.74876493,S
2028,ML12,55:01.8,0.96976715,P
2028,ML12,55:03.3,0.8082466,S
2029,ML12,23:53.2,0.95960534,P
2029,ML12,23:54.5,0.72671765,S
2030,ML12,51:27.1,0.9632965,P
2030,ML12,51:28.4,0.84005773,S
2032,ML12,23:19.7,0.9494701,P
2032,ML12,23:21.0,0.6380061,S
2033,ML12,53:51.2,0.6663221,P
2033,ML12,53:52.8,0.55673033,S
2034,ML12,33:03.0,0.74278694,P
2034,ML12,33:04.7,0.5818699,S
2043,ML12,59:08.8,0.3834327,S
2044,ML12,32:50.5,0.40925446,P
2044,ML12,32:52.1,0.54005504,S
2045,ML12,49:44.6,0.80957186,P
2045,ML12,49:46.9,0.47760725,S
2049,ML12,18:30.9,0.33621627,P
2053,ML12,14:14.5,0.9394447,P
2053,ML12,14:15.7,0.71860385,S
2057,ML12,22:15.2,0.88524795,P
2057,ML12,22:16.5,0.74413246,S
2075,ML12,39:56.4,0.7716944,P
2075,ML12,39:57.6,0.76074815,S
2080,ML12,37:51.2,0.9558235,P
2080,ML12,37:52.4,0.73657835,S
2081,ML12,38:23.1,0.96325344,P
2081,ML12,38:24.4,0.6593832,S
2082,ML12,39:15.8,0.9667354,P
2082,ML12,39:17.1,0.7787583,S
2087,ML12,44:00.0,0.97131336,P
2087,ML12,44:01.3,0.7792263,S
2088,ML12,46:01.5,0.9831049,P
2088,ML12,46:02.7,0.78052825,S
2100,ML12,27:21.7,0.95922995,P
2100,ML12,27:22.6,0.41620195,S
2101,ML12,57:22.5,0.9671546,P
2101,ML12,57:24.0,0.73468435,S
2102,ML12,57:32.2,0.95911527,P
2102,ML12,57:33.6,0.5902607,S
2104,ML12,34:26.8,0.9749963,P
2104,ML12,34:28.2,0.73374724,S
2105,ML12,45:14.5,0.97997355,P
2105,ML12,45:15.9,0.58078486,S
2106,ML12,05:04.3,0.98205006,P
2106,ML12,05:05.6,0.71457505,S
2138,ML12,12:34.9,0.3229131,P
2138,ML12,12:36.4,0.79656816,S
2141,ML12,34:32.9,0.8928189,P
2141,ML12,34:34.7,0.5705392,S
2142,ML12,15:07.4,0.9402638,P
2142,ML12,15:08.7,0.7351467,S
2144,ML12,31:05.2,0.9259601,P
2144,ML12,31:06.2,0.24738204,S
2146,ML12,58:25.6,0.9393204,P
2148,ML12,50:56.6,0.9759856,P
2148,ML12,50:58.0,0.84711003,S
2149,ML12,21:34.6,0.9679249,P
2149,ML12,21:36.0,0.72269773,S
2154,ML12,29:12.5,0.14716229,P
2154,ML12,29:12.9,0.761369,P
2154,ML12,29:14.6,0.6476901,S
2160,ML12,23:59.7,0.6139049,P
2160,ML12,24:00.1,0.275558,S
2172,ML12,56:57.9,0.646337,P
2172,ML12,56:59.8,0.7165434,S
2177,ML12,04:53.0,0.93749326,P
2177,ML12,04:53.5,0.5190551,S
2182,ML12,22:18.9,0.79783136,P
2182,ML12,22:19.0,0.25322148,S
2189,ML12,35:06.4,0.5500824,P
2189,ML12,35:07.2,0.14396349,S
2195,ML12,03:35.6,0.95590997,P
2195,ML12,03:36.0,0.74043524,S
2196,ML12,05:31.4,0.9390174,P
2196,ML12,05:32.7,0.53542924,S
2197,ML12,12:24.0,0.6861105,P
2197,ML12,12:26.1,0.56221676,S
2202,ML12,10:45.0,0.9736823,P
2202,ML12,10:46.4,0.72352386,S
2205,ML12,33:46.6,0.96207446,P
2205,ML12,33:47.9,0.7465789,S
2206,ML12,04:37.4,0.9697724,P
2206,ML12,04:38.7,0.79061085,S
2209,ML12,10:53.2,0.95832634,P
2209,ML12,10:54.9,0.73313767,S
2213,ML12,22:42.9,0.10970283,P
2213,ML12,22:43.2,0.34223765,S
2224,ML12,28:45.3,0.78637457,P
2224,ML12,28:46.9,0.49586543,S
2228,ML12,03:18.0,0.43374616,P
2230,ML12,46:33.5,0.95338655,P
2230,ML12,46:34.7,0.42348003,S
2236,ML12,00:27.4,0.11999862,P
2236,ML12,00:28.2,0.5101535,P
2236,ML12,00:29.7,0.47666776,S
2238,ML12,10:27.1,0.96118087,P
2238,ML12,10:28.4,0.7680212,S
2240,ML12,41:18.3,0.911741,P
2240,ML12,41:19.8,0.44725752,S
2244,ML12,55:17.9,0.2214014,S
2247,ML12,21:20.3,0.7047167,P
2247,ML12,21:24.2,0.36442333,S
2250,ML12,13:42.7,0.9365175,P
2250,ML12,13:43.6,0.607486,S
2252,ML12,03:56.1,0.919138,P
2252,ML12,03:57.4,0.7521279,S
2254,ML12,20:51.9,0.10777837,P
2254,ML12,20:53.0,0.15022561,P
2254,ML12,20:53.5,0.36866522,S
2254,ML12,20:54.4,0.108575605,S
2255,ML12,04:58.9,0.86805606,P
2255,ML12,05:00.7,0.73949474,S
2261,ML12,02:36.0,0.96859556,P
2261,ML12,02:37.4,0.76302373,S
2262,ML12,04:33.9,0.915908,P
2262,ML12,04:35.3,0.7389515,S
2263,ML12,34:02.9,0.96431845,P
2263,ML12,34:04.3,0.79144543,S
2268,ML12,08:51.9,0.96286935,P
2268,ML12,08:53.1,0.825637,S
2273,ML12,20:55.3,0.47120136,S
2276,ML12,51:19.2,0.9519982,P
2276,ML12,51:21.3,0.50114703,S
2286,ML12,24:19.3,0.89611024,P
2286,ML12,24:20.9,0.82030696,S
2290,ML12,01:22.2,0.9593378,P
2290,ML12,01:23.5,0.852222,S
2291,ML12,03:02.7,0.88114536,P
2291,ML12,03:04.2,0.43948585,S
2292,ML12,39:26.0,0.85045856,P
2292,ML12,39:27.8,0.6016979,S
2297,ML12,00:20.2,0.6916078,P
2297,ML12,00:21.5,0.5308242,S
2303,ML12,02:42.8,0.76313597,P
2305,ML12,46:50.8,0.32849163,P
2305,ML12,46:52.3,0.21527797,P
2305,ML12,46:52.9,0.62903756,S
2305,ML12,46:53.6,0.10204699,S
2306,ML12,53:49.4,0.6936677,P
2306,ML12,53:50.8,0.52668595,S
2348,ML12,09:39.0,0.9409844,P
2348,ML12,09:40.5,0.7817885,S
2350,ML12,28:47.0,0.34628317,P
2350,ML12,28:48.0,0.18103307,P
2350,ML12,28:49.9,0.54978204,S
2350,ML12,28:50.9,0.3579353,S
2352,ML12,41:41.0,0.62846977,P
2352,ML12,41:41.5,0.41655558,S
2355,ML12,11:11.5,0.28024346,P
2355,ML12,11:14.1,0.50279737,S
2358,ML12,33:34.0,0.92286223,P
2358,ML12,33:35.4,0.48953205,S
2360,ML12,45:46.4,0.43407193,P
2362,ML12,14:20.7,0.85702574,P
2362,ML12,14:22.9,0.5629034,S
2363,ML12,42:52.3,0.29924747,P
2363,ML12,42:53.2,0.14059141,S
2363,ML12,42:53.9,0.65411246,S
2367,ML12,56:56.1,0.9524274,P
2367,ML12,56:57.1,0.37094665,S
2372,ML12,46:13.8,0.19743398,S
2372,ML12,46:13.8,0.16271825,P
2372,ML12,46:14.7,0.1839698,S
2374,ML12,26:55.3,0.6894572,P
2374,ML12,26:58.1,0.5918397,S
2375,ML12,05:45.6,0.41276893,S
2375,ML12,05:45.7,0.17781112,P
2378,ML12,10:18.9,0.8485808,P
2378,ML12,10:20.9,0.44667295,S
2379,ML12,32:47.1,0.25056654,P
2379,ML12,32:49.3,0.74738693,S
2380,ML12,22:53.2,0.92239803,P
2380,ML12,22:54.6,0.6228519,S
2381,ML12,33:10.0,0.15143624,S
2381,ML12,33:18.1,0.8781235,P
2381,ML12,33:19.4,0.87687004,S
2381,ML12,33:23.0,0.20659368,P
2382,ML12,19:47.1,0.7064625,P
2382,ML12,19:49.4,0.25172737,S
2388,ML12,42:11.7,0.7932049,P
2388,ML12,42:12.3,0.8393383,S
2389,ML12,23:32.9,0.4045662,P
2389,ML12,23:34.7,0.38771734,S
2394,ML12,56:02.3,0.44777203,P
2394,ML12,56:03.2,0.14690846,S
2394,ML12,56:04.7,0.37054935,S
2395,ML12,00:19.7,0.6432734,P
2395,ML12,00:21.3,0.257749,S
2396,ML12,58:33.5,0.7339667,P
2396,ML12,58:34.9,0.44006938,S
2397,ML12,18:40.9,0.32401854,P
2397,ML12,18:42.0,0.19580413,S
2398,ML12,46:10.4,0.59707165,P
2398,ML12,46:12.0,0.29012167,S
2406,ML12,10:04.6,0.41424206,P
2406,ML12,10:05.7,0.4773034,S
2409,ML12,24:50.8,0.97283846,P
2409,ML12,24:51.9,0.2485461,S
2411,ML12,30:09.9,0.8331892,P
2411,ML12,30:10.6,0.33770835,S
2416,ML12,24:32.3,0.86719817,P
2416,ML12,24:32.4,0.10614639,S
2416,ML12,24:33.2,0.6844107,S
2420,ML12,10:58.6,0.50189894,P
2420,ML12,11:00.2,0.49394986,S
2430,ML12,16:58.2,0.9497939,P
2430,ML12,16:58.7,0.6688165,S
2433,ML12,43:42.3,0.43512475,P
2433,ML12,43:45.7,0.12718745,P
2433,ML12,43:46.3,0.4944521,S
2434,ML12,43:45.6,0.8721354,P
2434,ML12,43:46.3,0.84903455,S
2436,ML12,08:42.2,0.8549228,P
2436,ML12,08:42.5,0.77546686,S
2437,ML12,38:47.7,0.93970495,P
2437,ML12,38:48.6,0.12822382,S
2440,ML12,39:43.9,0.24476206,S
2440,ML12,39:54.0,0.11582091,P
2441,ML12,41:31.3,0.31546065,P
2441,ML12,41:32.8,0.10960766,S
2444,ML12,19:31.0,0.14875902,P
2454,ML12,09:14.9,0.9492695,P
2454,ML12,09:16.2,0.87724507,S
2457,ML12,28:13.6,0.96732986,P
2457,ML12,28:15.1,0.7511072,S
2462,ML12,17:21.6,0.35620266,P
2462,ML12,17:23.2,0.46542162,S
2465,ML12,28:07.2,0.7725825,P
2465,ML12,28:10.7,0.49741355,S
2467,ML12,00:52.0,0.33137566,S
2472,ML12,01:40.4,0.22064625,P
2472,ML12,01:41.3,0.44644004,S
2475,ML12,46:00.6,0.6113714,P
2475,ML12,46:02.2,0.45600504,S
2476,ML12,46:00.6,0.50349545,P
2476,ML12,46:02.2,0.47307122,S
2481,ML12,28:50.4,0.42659566,P
2481,ML12,28:51.1,0.5009058,S
2491,ML12,54:33.8,0.118888214,S
2491,ML12,54:37.3,0.22901954,P
462,ML13,45:43.1,0.97951937,P
462,ML13,45:43.9,0.971805,S
473,ML13,09:06.4,0.66956943,P
473,ML13,09:08.3,0.9218333,S
476,ML13,51:07.7,0.98034096,P
476,ML13,51:08.0,0.95151776,S
477,ML13,46:47.4,0.98340213,P
477,ML13,46:47.8,0.9370748,S
478,ML13,46:54.8,0.98102933,P
478,ML13,46:55.2,0.96741486,S
479,ML13,47:50.3,0.9837356,P
479,ML13,47:50.6,0.96795356,S
480,ML13,48:21.6,0.98626316,P
480,ML13,48:22.0,0.96707135,S
482,ML13,00:29.4,0.8926238,P
487,ML13,08:39.5,0.1954359,P
